Rule_ID,Category,Business_Rule_Plain_English,Primary_IRS_Authority,source_file
BR-0293,INCOME: RENTAL/ROYALTY,(data validation) Validate that totals reconcile: total withholding equals sum of all withholding inputs; otherwise flag.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0294,INCOME: RETIREMENT/SS,(data validation) Prevent claiming the same dependent SSN twice within the return; enforce unique dependent roster.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0295,ADJUSTMENTS (SCH 1),(data validation) Enforce that each SSN/ITIN field has correct format and checksum where applicable.,Publication 17 (2025) – adjustments overview; Publication 590-A (2025 draft) – IRA contribution & eligibility basics,us_individual_tax_business_rules_1000_2025.csv
BR-0296,DEDUCTIONS: STANDARD,(data validation) Require taxpayer to acknowledge penalties-of-perjury declaration before finalization.,Instructions for Form 1040 (2025) – Standard Deduction section and worksheets; Topic No. 551 – Standard deduction,us_individual_tax_business_rules_1000_2025.csv
BR-0297,DEDUCTIONS: ITEMIZED,(data validation) Block negative values where IRS disallows them on the line (except for explicit loss lines).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0298,CREDITS: EITC/CTC/EDU,(data validation) Require supporting statement generation when schedule totals are derived from summaries (attachable statement).,Publication 596 (2025) – Earned Income Credit rules; Instructions for Form 1040 (2025) – credits & schedules references; Publication 970 – education benefits overview,us_individual_tax_business_rules_1000_2025.csv
BR-0299,OTHER TAXES,(data validation) Store source document references for every imported figure (line-level provenance).,Instructions for Form 1040 (2025) – schedule 2/other taxes guide,us_individual_tax_business_rules_1000_2025.csv
BR-0300,PAYMENTS & WITHHOLDING,(data validation) Apply rounding rules consistently (dollars vs cents) per IRS form instruction requirements.,Publication 505 (2025) – withholding and estimated tax (listed on IRS eBooks index),us_individual_tax_business_rules_1000_2025.csv
BR-0301,PENALTIES/INTEREST/ADMIN,(data validation) Detect duplicate payer statements by payer EIN + form type + amount + tax year; prompt merge/resolve.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0302,INTAKE & IDENTITY,(worksheet selection) Validate that totals reconcile: sum of W-2 wages equals line 1z unless adjustments exist; otherwise flag.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0303,FILING REQUIREMENTS,(worksheet selection) Validate that totals reconcile: total withholding equals sum of all withholding inputs; otherwise flag.,Instructions for Form 1040 (2025) (i1040gi.pdf) – filing forms and due date; Publication 17 (2025) – general filing rules,us_individual_tax_business_rules_1000_2025.csv
BR-0304,INCOME: WAGES/COMP,(worksheet selection) Prevent claiming the same dependent SSN twice within the return; enforce unique dependent roster.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0305,INCOME: INTEREST/DIV,(worksheet selection) Enforce that each SSN/ITIN field has correct format and checksum where applicable.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0306,INCOME: CAPITAL GAINS,(worksheet selection) Require taxpayer to acknowledge penalties-of-perjury declaration before finalization.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0307,INCOME: BUSINESS (SCH C),(worksheet selection) Block negative values where IRS disallows them on the line (except for explicit loss lines).,Publication 17 (2025) – business income overview; Publication 463 (2025 draft) – travel/vehicle substantiation and limits,us_individual_tax_business_rules_1000_2025.csv
BR-0308,INCOME: RENTAL/ROYALTY,(worksheet selection) Require supporting statement generation when schedule totals are derived from summaries (attachable statement).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0309,INCOME: RETIREMENT/SS,(worksheet selection) Store source document references for every imported figure (line-level provenance).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0310,ADJUSTMENTS (SCH 1),(worksheet selection) Apply rounding rules consistently (dollars vs cents) per IRS form instruction requirements.,Publication 17 (2025) – adjustments overview; Publication 590-A (2025 draft) – IRA contribution & eligibility basics,us_individual_tax_business_rules_1000_2025.csv
BR-0311,DEDUCTIONS: STANDARD,(worksheet selection) Detect duplicate payer statements by payer EIN + form type + amount + tax year; prompt merge/resolve.,Instructions for Form 1040 (2025) – Standard Deduction section and worksheets; Topic No. 551 – Standard deduction,us_individual_tax_business_rules_1000_2025.csv
BR-0312,DEDUCTIONS: ITEMIZED,(worksheet selection) Validate that totals reconcile: sum of W-2 wages equals line 1z unless adjustments exist; otherwise flag.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0313,CREDITS: EITC/CTC/EDU,(worksheet selection) Validate that totals reconcile: total withholding equals sum of all withholding inputs; otherwise flag.,Publication 596 (2025) – Earned Income Credit rules; Instructions for Form 1040 (2025) – credits & schedules references; Publication 970 – education benefits overview,us_individual_tax_business_rules_1000_2025.csv
BR-0314,OTHER TAXES,(worksheet selection) Prevent claiming the same dependent SSN twice within the return; enforce unique dependent roster.,Instructions for Form 1040 (2025) – schedule 2/other taxes guide,us_individual_tax_business_rules_1000_2025.csv
BR-0315,PAYMENTS & WITHHOLDING,(worksheet selection) Enforce that each SSN/ITIN field has correct format and checksum where applicable.,Publication 505 (2025) – withholding and estimated tax (listed on IRS eBooks index),us_individual_tax_business_rules_1000_2025.csv
BR-0316,PENALTIES/INTEREST/ADMIN,(worksheet selection) Require taxpayer to acknowledge penalties-of-perjury declaration before finalization.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0317,INTAKE & IDENTITY,(schedule triggering) Block negative values where IRS disallows them on the line (except for explicit loss lines).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0318,FILING REQUIREMENTS,(schedule triggering) Require supporting statement generation when schedule totals are derived from summaries (attachable statement).,Instructions for Form 1040 (2025) (i1040gi.pdf) – filing forms and due date; Publication 17 (2025) – general filing rules,us_individual_tax_business_rules_1000_2025.csv
BR-0319,INCOME: WAGES/COMP,(schedule triggering) Store source document references for every imported figure (line-level provenance).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0320,INCOME: INTEREST/DIV,(schedule triggering) Apply rounding rules consistently (dollars vs cents) per IRS form instruction requirements.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0321,INCOME: CAPITAL GAINS,(schedule triggering) Detect duplicate payer statements by payer EIN + form type + amount + tax year; prompt merge/resolve.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0322,INCOME: BUSINESS (SCH C),(schedule triggering) Validate that totals reconcile: sum of W-2 wages equals line 1z unless adjustments exist; otherwise flag.,Publication 17 (2025) – business income overview; Publication 463 (2025 draft) – travel/vehicle substantiation and limits,us_individual_tax_business_rules_1000_2025.csv
BR-0323,INCOME: RENTAL/ROYALTY,(schedule triggering) Validate that totals reconcile: total withholding equals sum of all withholding inputs; otherwise flag.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0324,INCOME: RETIREMENT/SS,(schedule triggering) Prevent claiming the same dependent SSN twice within the return; enforce unique dependent roster.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0325,ADJUSTMENTS (SCH 1),(schedule triggering) Enforce that each SSN/ITIN field has correct format and checksum where applicable.,Publication 17 (2025) – adjustments overview; Publication 590-A (2025 draft) – IRA contribution & eligibility basics,us_individual_tax_business_rules_1000_2025.csv
BR-0326,DEDUCTIONS: STANDARD,(schedule triggering) Require taxpayer to acknowledge penalties-of-perjury declaration before finalization.,Instructions for Form 1040 (2025) – Standard Deduction section and worksheets; Topic No. 551 – Standard deduction,us_individual_tax_business_rules_1000_2025.csv
BR-0327,DEDUCTIONS: ITEMIZED,(schedule triggering) Block negative values where IRS disallows them on the line (except for explicit loss lines).,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0328,CREDITS: EITC/CTC/EDU,(schedule triggering) Require supporting statement generation when schedule totals are derived from summaries (attachable statement).,Publication 596 (2025) – Earned Income Credit rules; Instructions for Form 1040 (2025) – credits & schedules references; Publication 970 – education benefits overview,us_individual_tax_business_rules_1000_2025.csv
BR-0329,OTHER TAXES,(schedule triggering) Store source document references for every imported figure (line-level provenance).,Instructions for Form 1040 (2025) – schedule 2/other taxes guide,us_individual_tax_business_rules_1000_2025.csv
BR-0330,PAYMENTS & WITHHOLDING,(schedule triggering) Apply rounding rules consistently (dollars vs cents) per IRS form instruction requirements.,Publication 505 (2025) – withholding and estimated tax (listed on IRS eBooks index),us_individual_tax_business_rules_1000_2025.csv
BR-0331,PENALTIES/INTEREST/ADMIN,(schedule triggering) Detect duplicate payer statements by payer EIN + form type + amount + tax year; prompt merge/resolve.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0332,INTAKE & IDENTITY,(documentation) Validate that totals reconcile: sum of W-2 wages equals line 1z unless adjustments exist; otherwise flag.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0333,FILING REQUIREMENTS,(documentation) Validate that totals reconcile: total withholding equals sum of all withholding inputs; otherwise flag.,Instructions for Form 1040 (2025) (i1040gi.pdf) – filing forms and due date; Publication 17 (2025) – general filing rules,us_individual_tax_business_rules_1000_2025.csv
BR-0334,INCOME: WAGES/COMP,(documentation) Prevent claiming the same dependent SSN twice within the return; enforce unique dependent roster.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0335,INCOME: INTEREST/DIV,(documentation) Enforce that each SSN/ITIN field has correct format and checksum where applicable.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
BR-0336,INCOME: CAPITAL GAINS,(documentation) Require taxpayer to acknowledge penalties-of-perjury declaration before finalization.,Publication 17 (2025) – general rules,us_individual_tax_business_rules_1000_2025.csv
